English Name_Nom anglais,French Name_Nom français,Sort Order_Ordre de tri,Scientific Name_Nom scientifique,Survey_Relevé,Year_Année,Annual Index_Indice annuel,Lower 95% Credible Limit_Limite inférieure crédible de 95%,Upper 95% Credible Limit_Limite supérieure crédible de 95%
Hutton's Vireo,Viréo de Hutton,1349,Vireo huttoni,BBS,2012,0.343709105,0.213517264,0.585994472
Hutton's Vireo,Viréo de Hutton,1349,Vireo huttoni,BBS,2013,0.367541354,0.227226352,0.622275095
Hutton's Vireo,Viréo de Hutton,1349,Vireo huttoni,BBS,2014,0.400066147,0.243393826,0.686417416
Hutton's Vireo,Viréo de Hutton,1349,Vireo huttoni,BBS,2015,0.442192247,0.263355857,0.779732135
Hutton's Vireo,Viréo de Hutton,1349,Vireo huttoni,BBS,2016,0.495877518,0.282861396,0.910688042
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1970,0.065941958,0.043060273,0.104094441
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1971,0.062640103,0.042817577,0.094443532
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1972,0.060157615,0.042653971,0.087567535
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1973,0.058407896,0.042396471,0.082551284
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1974,0.057437153,0.042420695,0.079323814
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1975,0.056959007,0.043120808,0.076909309
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1976,0.05706224,0.044015816,0.075850162
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1977,0.057565353,0.044911849,0.075419519
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1978,0.058334402,0.045868509,0.075929897
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1979,0.059307008,0.046849586,0.076426396
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1980,0.060345657,0.047977654,0.077484249
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1981,0.061381388,0.049115583,0.078178382
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1982,0.062382341,0.050076489,0.079231808
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1983,0.063360261,0.051135995,0.079980796
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1984,0.064385325,0.052040802,0.081328323
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1985,0.065178523,0.052983111,0.082259902
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1986,0.06613839,0.053865705,0.083041058
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1987,0.067162316,0.054702244,0.083959021
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1988,0.068068902,0.055443305,0.085035558
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1989,0.068966617,0.056158419,0.086151501
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1990,0.06957316,0.056651815,0.086664249
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1991,0.069849479,0.057217572,0.086781137
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1992,0.069956741,0.057582216,0.086742662
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1993,0.069835494,0.057759126,0.086271676
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1994,0.069576577,0.057697578,0.085664875
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1995,0.069291805,0.057564608,0.085153752
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1996,0.069003961,0.057404266,0.084765446
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1997,0.068907015,0.057412313,0.084417423
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1998,0.069013656,0.0575653,0.084267047
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,1999,0.069414279,0.057939074,0.08478803
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2000,0.070023227,0.058214263,0.085653371
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2001,0.070822067,0.058876427,0.086401864
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2002,0.071552935,0.059481932,0.087302969
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2003,0.072359591,0.060317445,0.088111283
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2004,0.07327423,0.061126607,0.089174726
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2005,0.074341431,0.062034094,0.090468128
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2006,0.075420795,0.062723399,0.091892534
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2007,0.076508023,0.06365857,0.093312225
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2008,0.077762181,0.064777175,0.095374386
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2009,0.079071896,0.065688801,0.096952236
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2010,0.080434899,0.066638915,0.099276364
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2011,0.082002048,0.067765347,0.101760933
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2012,0.083993841,0.068949198,0.104836419
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2013,0.086242967,0.070215341,0.108836641
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2014,0.089242825,0.071122077,0.114451715
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2015,0.092745153,0.072317515,0.121660074
Yellow-throated Vireo,Viréo à gorge jaune,1350,Vireo flavifrons,BBS,2016,0.096973976,0.073671339,0.130101586
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1970,1.568509865,1.151017665,2.204315486
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1971,1.588581959,1.231799073,2.094085474
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1972,1.625129162,1.307136062,2.039392225
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1973,1.663543893,1.374477401,2.01829695
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1974,1.699568848,1.424684851,2.020623848
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1975,1.72424633,1.449754922,2.033960648
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1976,1.726672781,1.460162602,2.026081366
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1977,1.708217631,1.449376672,1.99838748
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1978,1.67628838,1.424019015,1.966907714
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1979,1.642145842,1.393814214,1.929772963
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1980,1.606852584,1.36978623,1.892503483
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1981,1.58287244,1.35280886,1.870733656
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1982,1.575290071,1.340408134,1.873033325
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1983,1.595278797,1.349096872,1.901329162
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1984,1.641903382,1.395416781,1.958008281
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1985,1.72063453,1.460077281,2.043091924
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1986,1.817365429,1.53697975,2.166047648
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1987,1.920794399,1.619328517,2.296388285
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1988,2.028475416,1.718379661,2.416150655
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1989,2.13765579,1.810303835,2.547915457
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1990,2.252243858,1.906636472,2.680548946
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1991,2.368036845,2.008114812,2.815269704
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1992,2.486933358,2.125752567,2.947116606
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1993,2.58765884,2.201846604,3.054247727
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1994,2.642347724,2.250827837,3.119686877
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1995,2.631600112,2.25708466,3.110704559
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1996,2.570045722,2.217039353,3.023481794
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1997,2.495377366,2.160768434,2.933012863
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1998,2.447195349,2.116531469,2.880051548
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,1999,2.447151867,2.120590635,2.878446507
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2000,2.490383131,2.159642255,2.916199333
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2001,2.549076338,2.21222508,2.987674075
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2002,2.606942266,2.258762253,3.062119902
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2003,2.634933804,2.290830847,3.092267856
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2004,2.632474039,2.291796277,3.093531859
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2005,2.606186155,2.263242963,3.048910762
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2006,2.54669998,2.208425319,2.975491061
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2007,2.461868039,2.135397045,2.86421824
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2008,2.364054822,2.045705186,2.761167597
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2009,2.263450214,1.951195483,2.648033338
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2010,2.175637239,1.87266477,2.556343852
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2011,2.100120319,1.816969351,2.462243876
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2012,2.032450612,1.765737013,2.37732629
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2013,1.969499089,1.71280438,2.305839867
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2014,1.908127277,1.656332076,2.248963624
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2015,1.849757167,1.588935609,2.205946028
Cassin's Vireo,Viréo de Cassin,1352,Vireo cassinii,BBS,2016,1.793861645,1.511181422,2.18169366
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1970,0.441885503,0.293157398,0.831394475
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1971,0.449795694,0.314224863,0.773104935
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1972,0.461285961,0.337112744,0.748865234
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1973,0.479487237,0.360852667,0.73767569
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1974,0.501323677,0.386405124,0.745244825
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1975,0.529767356,0.414337096,0.753465433
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1976,0.559103548,0.443094572,0.772909437
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1977,0.585850724,0.46893363,0.78721917
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1978,0.602822403,0.485822628,0.796290645
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1979,0.606763878,0.493783046,0.790734135
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1980,0.601273755,0.493008753,0.774809436
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1981,0.589849789,0.486706674,0.750679036
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1982,0.576081305,0.476230456,0.724055328
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1983,0.563887393,0.46830419,0.704882659
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1984,0.556935097,0.464433228,0.689894182
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1985,0.561580006,0.469444941,0.691276301
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1986,0.579897575,0.486222115,0.708280588
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1987,0.614951893,0.520137039,0.740202838
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1988,0.663085805,0.56292785,0.790513638
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1989,0.718914016,0.613896073,0.854515538
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1990,0.777996128,0.667100143,0.919205483
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1991,0.831780365,0.7177611,0.981715067
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1992,0.879372462,0.760837071,1.035218435
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1993,0.917956228,0.794700688,1.076103058
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1994,0.943717756,0.822746282,1.101891265
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1995,0.960467028,0.842460257,1.118148026
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1996,0.976294755,0.860915395,1.134145783
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1997,0.996339779,0.880742973,1.156187366
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1998,1.031741476,0.913223628,1.19059309
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,1999,1.084646819,0.961621527,1.243201185
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2000,1.147927739,1.021226294,1.317220327
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2001,1.22096731,1.085793617,1.395481045
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2002,1.295879573,1.15498859,1.483601026
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2003,1.368487063,1.222366334,1.563950207
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2004,1.434796808,1.286371378,1.63390522
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2005,1.493545122,1.338823879,1.699800587
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2006,1.540395073,1.378581917,1.749341763
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2007,1.574945894,1.413828317,1.783032959
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2008,1.596405981,1.438990537,1.808526358
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2009,1.609392017,1.450372539,1.824033134
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2010,1.613961274,1.45588398,1.82864917
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2011,1.613738174,1.460211558,1.828755257
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2012,1.612585118,1.459954552,1.82989094
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2013,1.614918807,1.46708504,1.835575356
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2014,1.624777002,1.472046686,1.853608848
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2015,1.645807796,1.481829149,1.892112141
Blue-headed Vireo,Viréo à tête bleue,1353,Vireo solitarius,BBS,2016,1.676347544,1.494033699,1.955445836
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1970,0.981126747,0.570160506,2.052811027
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1971,0.963122811,0.588954851,1.869051109
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1972,0.953141068,0.610206624,1.731332969
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1973,0.940302271,0.624164199,1.629782033
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1974,0.928979593,0.633254843,1.535976203
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1975,0.91678646,0.639651234,1.459981962
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1976,0.90344713,0.644194839,1.403771953
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1977,0.890867919,0.638938323,1.346232032
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1978,0.876401723,0.634517968,1.306261935
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1979,0.865726948,0.633464436,1.263241653
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1980,0.85907049,0.632153966,1.24580923
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1981,0.856311028,0.633824665,1.228798647
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1982,0.858156488,0.634924307,1.220502149
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1983,0.864156239,0.643235563,1.217263579
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1984,0.876746178,0.652720773,1.214983809
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1985,0.89263602,0.668839986,1.218683326
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1986,0.91066144,0.689195639,1.23068202
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1987,0.9327976,0.712638426,1.244138701
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1988,0.961055875,0.740442959,1.265100829
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1989,0.991817418,0.774668102,1.288153976
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1990,1.027503633,0.811514956,1.325022651
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1991,1.065931997,0.850459126,1.36659277
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1992,1.107248852,0.886418073,1.408268191
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1993,1.148698127,0.926768616,1.45342615
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1994,1.187728617,0.96245959,1.502292733
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1995,1.224640966,0.997332798,1.546207987
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1996,1.255446905,1.022874845,1.574399963
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1997,1.283201074,1.044817961,1.606347358
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1998,1.304363992,1.061373305,1.636267788
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,1999,1.320060099,1.07999195,1.649986184
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2000,1.333588015,1.091362817,1.665303216
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2001,1.346864018,1.103410432,1.68177925
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2002,1.359182624,1.113523847,1.697739338
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2003,1.374923233,1.127930728,1.718006097
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2004,1.389755887,1.146574804,1.738653773
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2005,1.414052431,1.159460148,1.776184901
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2006,1.445393837,1.17655102,1.820287599
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2007,1.487490334,1.206201201,1.881355691
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2008,1.542330877,1.246544708,1.955846667
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2009,1.614522448,1.303981843,2.063297297
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2010,1.708511013,1.374332706,2.194164474
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2011,1.825840565,1.463783422,2.373000065
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2012,1.971881961,1.571281743,2.607150694
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2013,2.159001802,1.69826153,2.924986063
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2014,2.391077895,1.853328599,3.302950783
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2015,2.679599234,2.023836668,3.823943149
Philadelphia Vireo,Viréo de Philadelphie,1355,Vireo philadelphicus,BBS,2016,3.04624656,2.217813154,4.528778265
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1970,4.101094559,3.377021353,5.262586326
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1971,4.014495284,3.395469914,4.995026064
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1972,3.945808211,3.407833965,4.772165565
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1973,3.901112939,3.423980952,4.614469072
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1974,3.884462482,3.455879576,4.510474399
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1975,3.896484314,3.507937103,4.454240312
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1976,3.941075862,3.577321956,4.452310733
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1977,4.023670953,3.675734989,4.498463138
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1978,4.140237174,3.798368288,4.594734621
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1979,4.293352862,3.947404825,4.738437042
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1980,4.456282327,4.104281205,4.876517148
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1981,4.612456042,4.248098838,5.032216655
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1982,4.7199222,4.356004349,5.142128038
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1983,4.772493678,4.408946071,5.175745146
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1984,4.77701969,4.423347171,5.177148316
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1985,4.75156387,4.407512,5.154095075
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1986,4.713333338,4.3737929,5.111232482
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1987,4.684284708,4.354118173,5.059186774
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1988,4.672875359,4.347920084,5.027961296
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1989,4.705645303,4.379035615,5.068391647
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1990,4.797701703,4.474206596,5.161420193
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1991,4.948127808,4.627359974,5.312307876
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1992,5.127974096,4.80532666,5.508188874
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1993,5.314554891,4.980966937,5.709588152
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1994,5.472115943,5.133263788,5.879893282
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1995,5.58560144,5.247376101,6.003696983
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1996,5.651711283,5.316860405,6.086449656
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1997,5.676057327,5.336866572,6.116503591
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1998,5.660399732,5.324163233,6.094928526
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,1999,5.618632738,5.28504574,6.047514354
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2000,5.577984622,5.255158639,5.998144316
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2001,5.559335619,5.233710519,5.969604211
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2002,5.584106704,5.256267828,5.985677166
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2003,5.647440077,5.314009494,6.061802195
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2004,5.7301603,5.397008424,6.160016786
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2005,5.816118638,5.475342364,6.256617719
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2006,5.892347094,5.543360285,6.331990736
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2007,5.94824043,5.59361555,6.389331406
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2008,5.992131071,5.635477973,6.432475581
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2009,6.023323178,5.662853081,6.468001432
Warbling Vireo,Viréo mélodieux,1356,Vireo gilvus,BBS,2010,6.048483185,5.679798513,6.496866811
