date,value,market
2019-10-17,27025.88,Dow Jones
2019-10-18,26770.2,Dow Jones
2019-10-21,26827.64,Dow Jones
2019-10-22,26788.1,Dow Jones
2019-10-23,26833.95,Dow Jones
2019-10-24,26805.53,Dow Jones
2019-10-25,26958.06,Dow Jones
2019-10-28,27090.72,Dow Jones
2019-10-29,27071.42,Dow Jones
2019-10-30,27186.69,Dow Jones
2019-10-31,27046.23,Dow Jones
2019-11-01,27347.36,Dow Jones
2019-11-04,27462.11,Dow Jones
2019-11-05,27492.63,Dow Jones
2019-11-06,27492.56,Dow Jones
2019-11-07,27674.8,Dow Jones
2019-11-08,27681.24,Dow Jones
2019-11-11,27691.49,Dow Jones
2019-11-12,27691.49,Dow Jones
2019-11-13,27783.59,Dow Jones
2019-11-14,27781.96,Dow Jones
2019-11-15,28004.89,Dow Jones
2019-11-18,28036.22,Dow Jones
2019-11-19,27934.02,Dow Jones
2019-11-20,27821.09,Dow Jones
2019-11-21,27766.29,Dow Jones
2019-11-22,27875.62,Dow Jones
2019-11-25,28066.47,Dow Jones
2019-11-26,28121.68,Dow Jones
2019-11-27,28164,Dow Jones
2019-11-29,28051.41,Dow Jones
2019-12-02,27783.04,Dow Jones
2019-12-03,27502.81,Dow Jones
2019-12-04,27649.78,Dow Jones
2019-12-05,27677.79,Dow Jones
2019-12-06,28015.06,Dow Jones
2019-12-09,27909.6,Dow Jones
2019-12-10,27881.72,Dow Jones
2019-12-11,27911.3,Dow Jones
2019-12-12,28132.05,Dow Jones
2019-12-13,28135.38,Dow Jones
2019-12-16,28235.89,Dow Jones
2019-12-17,28267.16,Dow Jones
2019-12-18,28239.28,Dow Jones
2019-12-19,28376.96,Dow Jones
2019-12-20,28455.09,Dow Jones
2019-12-23,28551.53,Dow Jones
2019-12-24,28515.45,Dow Jones
2019-12-26,28621.39,Dow Jones
2019-12-27,28645.26,Dow Jones
2019-12-30,28462.14,Dow Jones
2019-12-31,28538.44,Dow Jones
2020-01-02,28868.8,Dow Jones
2020-01-03,28634.88,Dow Jones
2020-01-06,28703.38,Dow Jones
2020-01-07,28583.68,Dow Jones
2020-01-08,28745.09,Dow Jones
2020-01-09,28956.9,Dow Jones
2020-01-10,28823.77,Dow Jones
2020-01-13,28907.05,Dow Jones
2020-01-14,28939.67,Dow Jones
2020-01-15,29030.22,Dow Jones
2020-01-16,29297.64,Dow Jones
2020-01-17,29348.1,Dow Jones
2020-01-21,29196.04,Dow Jones
2020-01-22,29186.27,Dow Jones
2020-01-23,29160.09,Dow Jones
2020-01-24,28989.73,Dow Jones
2020-01-27,28535.8,Dow Jones
2020-01-28,28722.85,Dow Jones
2020-01-29,28734.45,Dow Jones
2020-01-30,28859.44,Dow Jones
2020-01-31,28256.03,Dow Jones
2020-02-03,28399.81,Dow Jones
2020-02-04,28807.63,Dow Jones
2020-02-05,29290.85,Dow Jones
2020-02-06,29379.77,Dow Jones
2020-02-07,29102.51,Dow Jones
2020-02-10,29276.82,Dow Jones
2020-02-11,29276.34,Dow Jones
2020-02-12,29551.42,Dow Jones
2020-02-13,29423.31,Dow Jones
2020-02-14,29398.08,Dow Jones
2020-02-18,29232.19,Dow Jones
2020-02-19,29348.03,Dow Jones
2020-02-20,29219.98,Dow Jones
2020-02-21,28992.41,Dow Jones
2020-02-24,27960.8,Dow Jones
2020-02-25,27081.36,Dow Jones
2020-02-26,26957.59,Dow Jones
2020-02-27,25766.64,Dow Jones
2020-02-28,25409.36,Dow Jones
2020-03-02,26703.32,Dow Jones
2020-03-03,25917.41,Dow Jones
2020-03-04,27090.86,Dow Jones
2020-03-05,26121.28,Dow Jones
2020-03-06,25864.78,Dow Jones
2020-03-09,23851.02,Dow Jones
2020-03-10,25018.16,Dow Jones
2020-03-11,23553.22,Dow Jones
2020-03-12,21200.62,Dow Jones
2020-03-13,23185.62,Dow Jones
2020-03-16,20188.52,Dow Jones
2020-03-17,21237.38,Dow Jones
2020-03-18,19898.92,Dow Jones
2020-03-19,20087.19,Dow Jones
2020-03-20,19173.98,Dow Jones
2020-03-23,18591.93,Dow Jones
2020-03-24,20704.91,Dow Jones
2020-03-25,21200.55,Dow Jones
2020-03-26,22552.17,Dow Jones
2020-03-27,21636.78,Dow Jones
2020-03-30,22327.48,Dow Jones
2020-03-31,21917.16,Dow Jones
2020-04-01,20943.51,Dow Jones
2020-04-02,21413.44,Dow Jones
2020-04-03,21052.53,Dow Jones
2020-04-06,22679.99,Dow Jones
2020-04-07,22653.86,Dow Jones
2020-04-08,23433.57,Dow Jones
2020-04-09,23719.37,Dow Jones
2020-04-13,23390.77,Dow Jones
2020-04-14,23949.76,Dow Jones
2020-04-15,23504.35,Dow Jones
2020-04-16,23537.68,Dow Jones
2020-04-17,24242.49,Dow Jones
2020-04-20,23650.44,Dow Jones
2020-04-21,23018.88,Dow Jones
2020-04-22,23475.82,Dow Jones
2020-04-23,23515.26,Dow Jones
2020-04-24,23775.27,Dow Jones
2020-04-27,24133.78,Dow Jones
2020-04-28,24101.55,Dow Jones
2020-04-29,24633.86,Dow Jones
2020-04-30,24345.72,Dow Jones
2020-05-01,23723.69,Dow Jones
2020-05-04,23749.76,Dow Jones
2020-05-05,23883.09,Dow Jones
2020-05-06,23664.64,Dow Jones
2020-05-07,23875.89,Dow Jones
2020-05-08,24331.32,Dow Jones
2020-05-11,24221.99,Dow Jones
2020-05-12,23764.78,Dow Jones
2020-05-13,23247.97,Dow Jones
2020-05-14,23625.34,Dow Jones
2020-05-15,23685.42,Dow Jones
2020-05-18,24597.37,Dow Jones
2020-05-19,24206.86,Dow Jones
2020-05-20,24575.9,Dow Jones
2020-05-21,24474.12,Dow Jones
2020-05-22,24465.16,Dow Jones
2020-05-26,24995.11,Dow Jones
2020-05-27,25548.27,Dow Jones
2020-05-28,25400.64,Dow Jones
2020-05-29,25383.11,Dow Jones
2020-06-01,25475.02,Dow Jones
2020-06-02,25742.65,Dow Jones
2020-06-03,26269.89,Dow Jones
2020-06-04,26281.82,Dow Jones
2020-06-05,27110.98,Dow Jones
2020-06-08,27572.44,Dow Jones
2020-06-09,27272.3,Dow Jones
2020-06-10,26989.99,Dow Jones
2020-06-11,25128.17,Dow Jones
2020-06-12,25605.54,Dow Jones
2020-06-15,25763.16,Dow Jones
2020-06-16,26289.98,Dow Jones
2020-06-17,26119.61,Dow Jones
2020-06-18,26080.1,Dow Jones
2020-06-19,25871.46,Dow Jones
2020-06-22,26024.96,Dow Jones
2020-06-23,26156.1,Dow Jones
2020-06-24,25445.94,Dow Jones
2020-06-25,25745.6,Dow Jones
2020-06-26,25015.55,Dow Jones
2020-06-29,25595.8,Dow Jones
2020-06-30,25812.88,Dow Jones
2020-07-01,25734.97,Dow Jones
2020-07-02,25827.36,Dow Jones
2020-07-06,26287.03,Dow Jones
2020-07-07,25890.18,Dow Jones
2020-07-08,26067.28,Dow Jones
2020-07-09,25706.09,Dow Jones
2020-07-10,26075.3,Dow Jones
2020-07-13,26085.8,Dow Jones
2020-07-14,26642.59,Dow Jones
2020-07-15,26870.1,Dow Jones
2020-07-16,26734.71,Dow Jones
2020-07-17,26671.95,Dow Jones
2020-07-20,26680.87,Dow Jones
2020-07-21,26840.4,Dow Jones
2020-07-22,27005.84,Dow Jones
2020-07-23,26652.33,Dow Jones
2020-07-24,26469.89,Dow Jones
2020-07-27,26584.77,Dow Jones
2020-07-28,26379.28,Dow Jones
2020-07-29,26539.57,Dow Jones
2020-07-30,26313.65,Dow Jones
2020-07-31,26428.32,Dow Jones
2020-08-03,26664.4,Dow Jones
2020-08-04,26828.47,Dow Jones
2020-08-05,27201.52,Dow Jones
2020-08-06,27386.98,Dow Jones
2020-08-07,27433.48,Dow Jones
2020-08-10,27791.44,Dow Jones
2020-08-11,27686.91,Dow Jones
2020-08-12,27976.84,Dow Jones
2020-08-13,27896.72,Dow Jones
2020-08-14,27931.02,Dow Jones
2020-08-17,27844.91,Dow Jones
2020-08-18,27778.07,Dow Jones
2020-08-19,27692.88,Dow Jones
2020-08-20,27739.73,Dow Jones
2020-08-21,27930.33,Dow Jones
2020-08-24,28308.46,Dow Jones
2020-08-25,28248.44,Dow Jones
2020-08-26,28331.92,Dow Jones
2020-08-27,28492.27,Dow Jones
2020-08-28,28653.87,Dow Jones
2020-08-31,28430.05,Dow Jones
2020-09-01,28645.66,Dow Jones
2020-09-02,29100.5,Dow Jones
2020-09-03,28292.73,Dow Jones
2020-09-04,28133.31,Dow Jones
2020-09-08,27500.89,Dow Jones
2020-09-09,27940.47,Dow Jones
2020-09-10,27534.58,Dow Jones
2020-09-11,27665.64,Dow Jones
2020-09-14,27993.33,Dow Jones
2020-09-15,27995.6,Dow Jones
2020-09-16,28032.38,Dow Jones
2020-09-17,27901.98,Dow Jones
2020-09-18,27657.42,Dow Jones
2020-09-21,27147.7,Dow Jones
2020-09-22,27288.18,Dow Jones
2020-09-23,26763.13,Dow Jones
2020-09-24,26815.44,Dow Jones
2020-09-25,27173.96,Dow Jones
2020-09-28,27584.06,Dow Jones
2020-09-29,27452.66,Dow Jones
2020-09-30,27781.7,Dow Jones
2020-10-01,27816.9,Dow Jones
2020-10-02,27682.81,Dow Jones
2020-10-05,28148.64,Dow Jones
2020-10-06,27772.76,Dow Jones
2020-10-07,28303.46,Dow Jones
2020-10-08,28425.51,Dow Jones
2020-10-09,28586.9,Dow Jones
2020-10-12,28837.52,Dow Jones
2020-10-13,28679.81,Dow Jones
2020-10-14,28514,Dow Jones
2020-10-15,28494.2,Dow Jones
2020-10-16,28606.31,Dow Jones
2020-10-19,28195.42,Dow Jones
2020-10-20,28308.79,Dow Jones
2020-10-21,28210.82,Dow Jones
2020-10-22,28363.66,Dow Jones
2020-10-23,28335.57,Dow Jones
2020-10-26,27685.38,Dow Jones
2020-10-27,27463.19,Dow Jones
2020-10-28,26519.95,Dow Jones
2020-10-29,26659.11,Dow Jones
2020-10-30,26501.6,Dow Jones
2020-11-02,26925.05,Dow Jones
2020-11-03,27480.03,Dow Jones
2020-11-04,27847.66,Dow Jones
2020-11-05,28390.18,Dow Jones
2020-11-06,28323.4,Dow Jones
2020-11-09,29157.97,Dow Jones
2020-11-10,29420.92,Dow Jones
2020-11-11,29397.63,Dow Jones
2020-11-12,29080.17,Dow Jones
2020-11-13,29479.81,Dow Jones
2020-11-16,29950.44,Dow Jones
2020-11-17,29783.35,Dow Jones
2020-11-18,29438.42,Dow Jones
2020-11-19,29483.23,Dow Jones
2020-11-20,29263.48,Dow Jones
2020-11-23,29591.27,Dow Jones
2020-11-24,30046.24,Dow Jones
2020-11-25,29872.47,Dow Jones
2020-11-27,29910.37,Dow Jones
2020-11-30,29638.64,Dow Jones
2020-12-01,29823.92,Dow Jones
2020-12-02,29883.79,Dow Jones
2020-12-03,29969.52,Dow Jones
2020-12-04,30218.26,Dow Jones
2020-12-07,30069.79,Dow Jones
2020-12-08,30173.88,Dow Jones
2020-12-09,30068.81,Dow Jones
2020-12-10,29999.26,Dow Jones
2020-12-11,30046.37,Dow Jones
2020-12-14,29861.55,Dow Jones
2020-12-15,30199.31,Dow Jones
2020-12-16,30154.54,Dow Jones
2020-12-17,30303.37,Dow Jones
2020-12-18,30179.05,Dow Jones
2020-12-21,30216.45,Dow Jones
2020-12-22,30015.51,Dow Jones
2020-12-23,30129.83,Dow Jones
2020-12-24,30199.87,Dow Jones
2020-12-28,30403.97,Dow Jones
2020-12-29,30335.67,Dow Jones
2020-12-30,30409.56,Dow Jones
2020-12-31,30606.48,Dow Jones
2021-01-04,30223.89,Dow Jones
2021-01-05,30391.6,Dow Jones
2021-01-06,30829.4,Dow Jones
2021-01-07,31041.13,Dow Jones
2021-01-08,31097.97,Dow Jones
2021-01-11,31008.69,Dow Jones
2021-01-12,31068.69,Dow Jones
2021-01-13,31060.47,Dow Jones
2021-01-14,30991.52,Dow Jones
2021-01-15,30814.26,Dow Jones
2021-01-19,30930.52,Dow Jones
2021-01-20,31188.38,Dow Jones
2021-01-21,31176.01,Dow Jones
2021-01-22,30996.98,Dow Jones
2021-01-25,30960,Dow Jones
2021-01-26,30937.04,Dow Jones
2021-01-27,30303.17,Dow Jones
2021-01-28,30603.36,Dow Jones
2021-01-29,29982.62,Dow Jones
2021-02-01,30211.91,Dow Jones
2021-02-02,30687.48,Dow Jones
2021-02-03,30723.6,Dow Jones
2021-02-04,31055.86,Dow Jones
2021-02-05,31148.24,Dow Jones
2021-02-08,31385.76,Dow Jones
2021-02-09,31375.83,Dow Jones
2021-02-10,31437.8,Dow Jones
2021-02-11,31430.7,Dow Jones
2021-02-12,31458.4,Dow Jones
2021-02-16,31522.75,Dow Jones
2021-02-17,31613.02,Dow Jones
2021-02-18,31493.34,Dow Jones
2021-02-19,31494.32,Dow Jones
2021-02-22,31521.69,Dow Jones
2021-02-23,31537.35,Dow Jones
2021-02-24,31961.86,Dow Jones
2021-02-25,31402.01,Dow Jones
2021-02-26,30932.37,Dow Jones
2021-03-01,31535.51,Dow Jones
2021-03-02,31391.52,Dow Jones
2021-03-03,31270.09,Dow Jones
2021-03-04,30924.14,Dow Jones
2021-03-05,31496.3,Dow Jones
2021-03-08,31802.44,Dow Jones
2021-03-09,31832.74,Dow Jones
2021-03-10,32297.02,Dow Jones
2021-03-11,32485.59,Dow Jones
2021-03-12,32778.64,Dow Jones
2021-03-15,32953.46,Dow Jones
2021-03-16,32825.95,Dow Jones
2021-03-17,33015.37,Dow Jones
2021-03-18,32862.3,Dow Jones
2021-03-19,32627.97,Dow Jones
2021-03-22,32731.2,Dow Jones
2021-03-23,32423.15,Dow Jones
2021-03-24,32420.06,Dow Jones
2021-03-25,32619.48,Dow Jones
2021-03-26,33072.88,Dow Jones
2021-03-29,33171.37,Dow Jones
2021-03-30,33066.96,Dow Jones
2021-03-31,32981.55,Dow Jones
2021-04-01,33153.21,Dow Jones
2021-04-05,33527.19,Dow Jones
2021-04-06,33430.24,Dow Jones
2021-04-07,33446.26,Dow Jones
2021-04-08,33503.57,Dow Jones
2021-04-09,33800.6,Dow Jones
2021-04-12,33745.4,Dow Jones
2021-04-13,33677.27,Dow Jones
2021-04-14,33730.89,Dow Jones
2021-04-15,34035.99,Dow Jones
2021-04-16,34200.67,Dow Jones
2021-04-19,34077.63,Dow Jones
2021-04-20,33821.3,Dow Jones
2021-04-21,34137.31,Dow Jones
2021-04-22,33815.9,Dow Jones
2021-04-23,34043.49,Dow Jones
2021-04-26,33981.57,Dow Jones
2021-04-27,33984.93,Dow Jones
2021-04-28,33820.38,Dow Jones
2021-04-29,34060.36,Dow Jones
2021-04-30,33874.85,Dow Jones
2021-05-03,34113.23,Dow Jones
2021-05-04,34133.03,Dow Jones
2021-05-05,34230.34,Dow Jones
2021-05-06,34548.53,Dow Jones
2021-05-07,34777.76,Dow Jones
2021-05-10,34742.82,Dow Jones
2021-05-11,34269.16,Dow Jones
2021-05-12,33587.66,Dow Jones
2021-05-13,34021.45,Dow Jones
2021-05-14,34382.13,Dow Jones
2021-05-17,34327.79,Dow Jones
2021-05-18,34060.66,Dow Jones
2021-05-19,33896.04,Dow Jones
2021-05-20,34084.15,Dow Jones
2021-05-21,34207.84,Dow Jones
2021-05-24,34393.98,Dow Jones
2021-05-25,34312.46,Dow Jones
2021-05-26,34323.05,Dow Jones
2021-05-27,34464.64,Dow Jones
2021-05-28,34529.45,Dow Jones
2021-06-01,34575.31,Dow Jones
2021-06-02,34600.38,Dow Jones
2021-06-03,34577.04,Dow Jones
2021-06-04,34756.39,Dow Jones
2021-06-07,34630.24,Dow Jones
2021-06-08,34599.82,Dow Jones
2021-06-09,34447.14,Dow Jones
2021-06-10,34466.24,Dow Jones
2021-06-11,34479.6,Dow Jones
2021-06-14,34393.75,Dow Jones
2021-06-15,34299.33,Dow Jones
2021-06-16,34033.67,Dow Jones
2021-06-17,33823.45,Dow Jones
2021-06-18,33290.08,Dow Jones
2021-06-21,33876.97,Dow Jones
2021-06-22,33945.58,Dow Jones
2021-06-23,33874.24,Dow Jones
2021-06-24,34196.82,Dow Jones
2021-06-25,34433.84,Dow Jones
2021-06-28,34283.27,Dow Jones
2021-06-29,34292.29,Dow Jones
2021-06-30,34502.51,Dow Jones
2021-07-01,34633.53,Dow Jones
2021-07-02,34786.35,Dow Jones
2021-07-06,34577.37,Dow Jones
2021-07-07,34681.79,Dow Jones
2021-07-08,34421.93,Dow Jones
2021-07-09,34870.16,Dow Jones
2021-07-12,34996.18,Dow Jones
2021-07-13,34888.79,Dow Jones
2021-07-14,34933.23,Dow Jones
2021-07-15,34987.02,Dow Jones
2021-07-16,34687.85,Dow Jones
2021-07-19,33962.04,Dow Jones
2021-07-20,34511.99,Dow Jones
2021-07-21,34798,Dow Jones
2021-07-22,34823.35,Dow Jones
2021-07-23,35061.55,Dow Jones
2021-07-26,35144.31,Dow Jones
2021-07-27,35058.52,Dow Jones
2021-07-28,34930.93,Dow Jones
2021-07-29,35084.53,Dow Jones
2021-07-30,34935.47,Dow Jones
2021-08-02,34838.16,Dow Jones
2021-08-03,35116.4,Dow Jones
2021-08-04,34792.67,Dow Jones
2021-08-05,35064.25,Dow Jones
2021-08-06,35208.51,Dow Jones
2021-08-09,35101.85,Dow Jones
2021-08-10,35264.67,Dow Jones
2021-08-11,35484.97,Dow Jones
2021-08-12,35499.85,Dow Jones
2021-08-13,35515.38,Dow Jones
2021-08-16,35625.4,Dow Jones
2021-08-17,35343.28,Dow Jones
2021-08-18,34960.69,Dow Jones
2021-08-19,34894.12,Dow Jones
2021-08-20,35120.08,Dow Jones
2021-08-23,35335.71,Dow Jones
2021-08-24,35366.26,Dow Jones
2021-08-25,35405.5,Dow Jones
2021-08-26,35213.12,Dow Jones
2021-08-27,35455.8,Dow Jones
2021-08-30,35399.84,Dow Jones
2021-08-31,35360.73,Dow Jones
2021-09-01,35312.53,Dow Jones
2021-09-02,35443.82,Dow Jones
2021-09-03,35369.09,Dow Jones
2021-09-07,35100,Dow Jones
2021-09-08,35031.07,Dow Jones
2021-09-09,34879.38,Dow Jones
2021-09-10,34607.72,Dow Jones
2021-09-13,34869.63,Dow Jones
2021-09-14,34577.57,Dow Jones
2021-09-15,34814.39,Dow Jones
2021-09-16,34751.32,Dow Jones
2021-09-17,34584.88,Dow Jones
2021-09-20,33970.47,Dow Jones
2021-09-21,33919.84,Dow Jones
2021-09-22,34258.32,Dow Jones
2021-09-23,34764.82,Dow Jones
2021-09-24,34798,Dow Jones
2021-09-27,34869.37,Dow Jones
2021-09-28,34299.99,Dow Jones
2021-09-29,34390.72,Dow Jones
2021-09-30,33843.92,Dow Jones
2021-10-01,34326.46,Dow Jones
2021-10-04,34002.92,Dow Jones
2021-10-05,34314.67,Dow Jones
2021-10-06,34416.99,Dow Jones
2021-10-07,34754.94,Dow Jones
2021-10-08,34746.25,Dow Jones
2021-10-11,34496.06,Dow Jones
2021-10-12,34378.34,Dow Jones
2021-10-13,34377.81,Dow Jones
2021-10-14,34912.56,Dow Jones
2021-10-15,35294.76,Dow Jones
2021-10-18,35258.61,Dow Jones
2021-10-19,35457.31,Dow Jones
2021-10-20,35609.34,Dow Jones
2021-10-21,35603.08,Dow Jones
2021-10-22,35677.02,Dow Jones
2021-10-25,35741.15,Dow Jones
2021-10-26,35756.88,Dow Jones
2021-10-27,35490.69,Dow Jones
2021-10-28,35730.48,Dow Jones
2021-10-29,35819.56,Dow Jones
2021-11-01,35913.84,Dow Jones
2021-11-02,36052.63,Dow Jones
2021-11-03,36157.58,Dow Jones
2021-11-04,36124.23,Dow Jones
2021-11-05,,Dow Jones
2021-11-06,,Dow Jones
2021-11-07,,Dow Jones
2021-11-08,,Dow Jones
2021-11-09,,Dow Jones
2021-11-10,,Dow Jones
2021-11-11,,Dow Jones
2021-11-12,,Dow Jones
2021-11-13,,Dow Jones
2021-11-14,,Dow Jones
2021-11-15,,Dow Jones
2021-11-16,,Dow Jones
2021-11-17,,Dow Jones
2021-11-18,,Dow Jones
2021-11-19,,Dow Jones
2021-11-20,,Dow Jones
2021-11-21,,Dow Jones
2021-11-22,,Dow Jones
2021-11-23,,Dow Jones
2021-11-24,,Dow Jones
2021-11-25,,Dow Jones
